,CodPro,CodCta,NomPro,PaisPro,DepPro,ProvPro,DisPro,RegPro
197,10008655338,10008655338,RUIZ MUNIOZ CARMEN MARIELA,PERU,SAN MARTIN,HUALLAGA,SAPOSOA,Proveedor de Bienes
198,10008697081,10008697081,INFANTE SAAVEDRA HUMBERTO,PERU,SAN MARTIN,BELLAVISTA,BELLAVISTA,Proveedor de Servicios
199,10008699807,10008699807,TORRES MONTENEGRO FRANCISCO,PERU,SAN MARTIN,HUALLAGA,PISCOYACU,Proveedor de Bienes
200,10008706838,10008706838,PEREZ VEGA WERNER,PERU,SAN MARTIN,BELLAVISTA,BAJO BIAVO,Proveedor de Servicios
201,10008709616,10008709616,POMAR PRECIADO CARLOS ALBERTO,PERU,SAN MARTIN,BELLAVISTA,BAJO BIAVO,Proveedor de Bienes
202,10008738462,10008738462,TAVERA RUIZ LENCY,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Bienes
203,10008759974,10008759974,RIVERO RUIZ LUIS,PERU,SAN MARTIN,BELLAVISTA,BELLAVISTA,Proveedor de Servicios
204,10008809734,10008809734,SORIA DE SALDANIA MARTA LUZ,PERU,SAN MARTIN,BELLAVISTA,BELLAVISTA,Proveedor de Servicios
205,10008865189,10008865189,OLIVERA REQUEJO OSCAR,PERU,AMAZONAS,UTCUBAMBA,CAJARURO,Proveedor de Bienes
206,10008975341,10008975341,RUCOBA GOMEZ ELEANA,PERU,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Proveedor de Servicios
207,10009048133,10009048133,RUIZ CORDOVA ELINA,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Bienes
208,10009130000,10009130000,CARDENAS SANCHEZ JULIO NICANOR,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
209,10009141737,10009141737,GONZALES HIDALGO MARIBEL,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Servicios
210,10009154472,10009154472,ANGULO GONZALEZ GOETHE,PERU,SAN MARTIN,LAMAS,PINTO RECODO,Proveedor de Servicios
211,10009208394,10009208394,PADILLA PINEDO JOSE JUSTINO,PERU,SAN MARTIN,EL DORADO,SAN MARTIN,Proveedor de Servicios
212,10009252491,10009252491,LINARES RUIZ MACLINDER,PERU,SAN MARTIN,LAMAS,TABALOSOS,Proveedor de Servicios
213,10009271363,10009271363,ZEGARRA DE CUEVA BLANCA LUZ,PERU,SAN MARTIN,LAMAS,TABALOSOS,Proveedor de Bienes
214,10009315336,10009315336,SANCHEZ NORIEGA JAIME,PERU,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Proveedor de Servicios
215,10009502489,10009502489,PEZO DAVILA NOELINA,PERU,SAN MARTIN,LAMAS,CAYNARACHI,Proveedor de Servicios
216,10009503582,10009503582,GRANDEZ LOPEZ EDUARDO,PERU,SAN MARTIN,LAMAS,CAYNARACHI,Proveedor de Servicios
217,10009540224,10009540224,RIOS TRIGOSO MARGARITA ESTHER,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
218,10009547121,10009547121,CANARIO TELLO LICETH MARLENY,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
219,10009549931,10009549931,PADILLA PINEDO GUSTAVO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
220,10009612748,10009612748,ROJAS MUNIOZ ABRAHAM,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Servicios
221,10009618371,10009618371,ROJAS PAREDES OCTAVIO,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
222,10009618932,10009618932,JAVIER ALIAGA MANUEL,PERU,SAN MARTIN,TOCACHE,TOCACHE,Proveedor de Servicios
223,10009641250,10009641250,RIMAC AGUILAR GRACIANO QUININO,PERU,TUMBES,TUMBES,TUMBES,Proveedor de Bienes
224,10009642680,10009642680,CASANOVA SANTAYA JANY,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Bienes
225,10009643244,10009643244,AREVALO INFANTE JORGE LUIS,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Consultor de Obras
226,10009645328,10009645328,SALCEDO CAMPOS GONZALO,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Servicios
227,10009661404,10009661404,CARDENAS CABALLERO EDINSON,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Bienes
228,10009666261,10009666261,LLANOS SARMIENTO TEODORO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
229,10009673976,10009673976,IBANEZ RUIZ ROMMEL,PERU,SAN MARTIN,BELLAVISTA,BELLAVISTA,Proveedor de Servicios
230,10009692971,10009692971,PEREZ OCHOA LUIS ALBERTO,PERU,LIMA,LIMA,ANCON,Proveedor de Servicios
231,10009706661,10009706661,VIERA SALAS CESAR ERNESTO,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Bienes
232,10009786134,10009786134,KIUCHI RAMIREZ JULIAN ANTONIO,PERU,SAN MARTIN,TOCACHE,TOCACHE,Proveedor de Servicios
233,10009808758,10009808758,QUIPUSCOA MEREGILDO MANUEL SILVERIO,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Bienes
234,10009836441,10009836441,SANDOVAL RENGIFO LUSBERTO,PERU,SAN MARTIN,PICOTA,SAN HILARION,Proveedor de Servicios
235,10009921619,10009921619,QUINIONEZ CARLOS DOMINGA,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
236,10009930278,10009930278,ALIAGA ARAUJO GERMAN,PERU,SAN MARTIN,TOCACHE,TOCACHE,Proveedor de Servicios
237,10010024396,10010024396,LAZO NAVARRO LUIS,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Bienes
238,10010032399,10010032399,LOPEZ BENITES FELIPE SANTIAGO,PERU,SAN MARTIN,MARISCAL CACERES,JUANJUI,Proveedor de Servicios
239,10010176633,10010176633,LOPEZ RUIZ JOSE NAIN,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Bienes
240,10010210301,10010210301,DAVILA PINEDO ALVARO,PERU,SAN MARTIN,RIOJA,RIOJA,Proveedor de Servicios
241,10010224514,10010224514,VIGO TUESTA WILLIAM TOMAS,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Bienes
242,10010226096,10010226096,ARBILDO LOPEZ JORGE TORIBIO,PERU,SAN MARTIN,RIOJA,RIOJA,Proveedor de Servicios
243,10010227424,10010227424,PORTOCARRERO VDA DE VELASQUEZ JUANA DE JESUS,PERU,UCAYALI,CORONEL PORTILLO,CALLERIA,Proveedor de Servicios
244,10010230344,10010230344,GONZALES CALDERON ELADIO,PERU,SAN MARTIN,HUALLAGA,PISCOYACU,Proveedor de Bienes
245,10010328115,10010328115,SAUCEDO HURTADO SALVADOR,PERU,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Proveedor de Bienes
246,10010347870,10010347870,QUIROZ RODAS ROGERIO ELISEO,PERU,LORETO,REQUENA,REQUENA,Proveedor de Servicios
247,10010409549,10010409549,PENIA PENIA DE MONSALVE LINDAURA,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
248,10010413511,10010413511,RUIZ REQUEJO EUFEMIO,PERU,SAN MARTIN,RIOJA,PARDO MIGUEL,Proveedor de Bienes
249,10010439081,10010439081,SOLSOL TUESTA CARLOS,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Bienes
250,10010470582,10010470582,PEREZ BOCANEGRA MARLITH,PERU,SAN MARTIN,RIOJA,RIOJA,Proveedor de Servicios
251,10010483439,10010483439,SANTOS MONDRAGON PEDRO,PERU,SAN MARTIN,RIOJA,PARDO MIGUEL,Proveedor de Servicios
252,10010514440,10010514440,CHAVEZ PEREZ MARINO OSWALDO,PERU,LORETO,MAYNAS,IQUITOS,Proveedor de Servicios
253,10010529889,10010529889,VASQUEZ TERAN ALFREDO,PERU,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Proveedor de Servicios
254,10010562851,10010562851,ROJAS LIMAY ANANIAS,PERU,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Proveedor de Servicios
255,10010575368,10010575368,ALTAMIRANO FERNANDEZ GUILLERMO,PERU,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Proveedor de Bienes
256,10010587501,10010587501,VALENZUELA MAYTA SEGUNDO GERARDO,PERU,SAN MARTIN,RIOJA,PARDO MIGUEL,Proveedor de Bienes
257,10010609505,10010609505,DEL AGUILA PEZO HAROLD ARMANDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
258,10010618776,10010618776,VILLOSLADA TRUJILLANO MANUEL,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
259,10010623796,10010623796,PAREDES GRANDEZ SEMIRA,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
260,10010626507,10010626507,ACOSTA VDA DE ACHING HENNY,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
261,10010634216,10010634216,CERVANTES HUAMANI MANUEL ARTURO,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
262,10010642979,10010642979,TUESTA OCAMPO ROBERTO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
263,10010656678,10010656678,TAFUR PINCHI JUDITH,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
264,10010659723,10010659723,MECHATO BRUNO JOSE DIONISIO,PERU,AMAZONAS,BAGUA,BAGUA,Proveedor de Servicios
265,10010665677,10010665677,ACOSTA DE MENDOZA LILY,PERU,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Proveedor de Servicios
266,10010672029,10010672029,MONTILLA VELA SEGUNDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
267,10010720716,10010720716,PINEDO BARDALES FELIX,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
268,10010729951,10010729951,PEZO GONZALES ELOY,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
269,10010754017,10010754017,GARCIA PINEDO ADGE,PERU,LORETO,MAYNAS,PUNCHANA,Proveedor de Servicios
270,10010759183,10010759183,TORRES PANDURO EDWIN,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
271,10010774441,10010774441,SCHRADER RAMIREZ PACIFICA,PERU,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Proveedor de Servicios
272,10010850067,10010850067,SANCHEZ DE JESUS ALBERTO ELIAZAR,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
273,10010951211,10010951211,SALAZAR TENAZOA EXIVA,PERU,SAN MARTIN,PICOTA,PICOTA,Proveedor de Bienes
274,10010992015,10010992015,RUIZ SANCHEZ VICENTE,PERU,SAN MARTIN,PICOTA,PICOTA,Proveedor de Servicios
275,10011007011,10011007011,GARCIA GARCIA WALTER EDWARD,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Servicios
276,10011010534,10011010534,DELGADO VASQUEZ GEICEN BLADISLAV,PERU,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Proveedor de Bienes
277,10011011077,10011011077,ECOS VASQUEZ MANUEL JESUS,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
278,10011041383,10011041383,TORRES ARCE NOE,PERU,SAN MARTIN,SAN MARTIN,SAUCE,Proveedor de Bienes
279,10011058774,10011058774,AMACIFUEN SAAVEDRA AMADA ELENA,PERU,SAN MARTIN,SAN MARTIN,SHAPAJA,Proveedor de Servicios
280,10011065924,10011065924,BARRERA CACERES TEODORO,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Servicios
281,10011067412,10011067412,SINCHE MAYORCA GODOFREDO NARCISO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
282,10011094240,10011094240,GARCIA MENDOZA DE CORAL ANITA MERCEDES,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
283,10011117991,10011117991,TORRES YNGA JOSE WILSON,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
284,10011143798,10011143798,ALVAREZ CESPEDES DORIS,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
285,10011153289,10011153289,AMASIFUEN GONZALES ROQUE,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
286,10011166364,10011166364,REATEGUI TENAZOA LILA MARIA,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
287,10011170019,10011170019,TELLO AREVALO FERNANDO AQUILES,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Bienes
288,10011178494,10011178494,BARTRA REATEGUI ELIAS,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
289,10011178559,10011178559,FLORES FLORES JUAN JOSE SEGUNDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
290,10011180791,10011180791,SANCHEZ GARCIA WERLIN,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
291,10011187817,10011187817,GARCIA SANCHEZ ROBERTO CARLOS,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Bienes
292,10011197766,10011197766,CORTEZ PEREA LUZMILA JACINTA,PERU,AYACUCHO,HUAMANGA,AYACUCHO,Consultor de Obras
293,10011199637,10011199637,FLORES RIOS JULIO CESAR,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
294,10011200317,10011200317,GARCIA AREVALO HERBERT,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
295,10011203570,10011203570,NORIEGA DAVILA JOSE LUIS,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Consultor de Obras
296,10011205394,10011205394,VILLANUEVA PENIA HIPOLITO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
297,10011213800,10011213800,USHINIAHUA PAREDES JOSE MANUEL,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
298,10011214016,10011214016,SILVA UPIACHIHUA NELLIE,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Bienes
299,10011219310,10011219310,ESTRELLA PINEDO HUGO,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
300,10011226821,10011226821,DELGADO RAMIREZ JOSE FERNANDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
301,10011232430,10011232430,VILLEGAS CORDOVA RAFAEL,PERU,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Proveedor de Bienes
302,10011245922,10011245922,PEREZ FOINQUINOS CESAR ALEJANDRO,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
303,10011249006,10011249006,VELA GOMEZ HECTOR,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
304,10011290677,10011290677,ASPAJO PAIMA JOSUE,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Bienes
305,10011307243,10011307243,PAREDES VASQUEZ RENE BAUDILIO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
306,10011312905,10011312905,GOMEZ PINEDO PEDRO - INGENIERO,PERU,SAN MARTIN,BELLAVISTA,BELLAVISTA,Proveedor de Bienes
307,10011325071,10011325071,CANIOTE DEL AGUILA VICTOR AURELIO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
308,10011347121,10011347121,AGUILAR REATEGUI DE RIVA ZONIA LILY,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
309,10011350211,10011350211,CORDOVA CORDOVA DE TORRES SALLY,PERU,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Proveedor de Servicios
310,10011400944,10011400944,MUNDACA ORREGO ANA JESUS,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
311,10011415798,10011415798,DIAZ SANCHEZ HUBERTO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
312,10011463181,10011463181,REATEGUI SORIA ALEXANDER,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
313,10011467674,10011467674,TUESTA VELA HILDEFONSO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
314,10011473861,10011473861,REATEGUI DAVILA NILTON CESAR,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
315,10011476282,10011476282,MEGO RAMIREZ MARIO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
316,10011477203,10011477203,RIVADENEIRA ARBILDO JORGE ORLANDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
317,10011484374,10011484374,LEVEAU SAAVEDRA MARCIAL,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
318,10011492881,10011492881,SANCHEZ LOZANO GEYNER,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
319,10011497336,10011497336,RAMIREZ DAVILA MERY ALICIA,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
320,10011497824,10011497824,LEON MARTINEZ WILSON,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Consultor de Obras
321,10011510359,10011510359,DIAZ MUNDACA JOSE JORGE,PERU,LORETO,RAMON CASTILLA,RAMON CASTILLA,Proveedor de Servicios
322,10011514974,10011514974,BUSTAMANTE MUNIOZ DOLFER LIDES,PERU,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Proveedor de Servicios
323,10011568527,10011568527,MOLOCHO LLATAS SIMON EDILBERTO,PERU,SAN MARTIN,TOCACHE,TOCACHE,Proveedor de Servicios
324,10011571064,10011571064,RATACHI VISALOT CELSO ADLER,PERU,AMAZONAS,BONGARA,JUMBILLA,Proveedor de Bienes
325,10011580063,10011580063,RIOS DE GARCIA LIDIA,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Bienes
326,10011581957,10011581957,URBINA GALAN ORESTES MARTIN,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Servicios
327,10011586061,10011586061,RAMIREZ RAMIREZ NESTOR EDUARDO,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
328,10011588404,10011588404,ORBE GARCIA JAIME,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
329,10011589354,10011589354,FLORES AREVALO DONALD,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
330,10011593351,10011593351,ESCUDERO TANCHIVA ROCIO,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
331,10011600447,10011600447,CHAVEZ BRAVO DAGOBERTO,PERU,LIMA,LIMA,PUEBLO LIBRE,Consultor de Obras
332,10011601711,10011601711,CARDENAS BARTRA OSCAR ELIAS QUINTO,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
333,10011601826,10011601826,RODRIGUEZ CELIS RORY,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
334,10011616084,10011616084,GARCIA RENGIFO LUIS ANGEL,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Bienes
335,10011622688,10011622688,ARCE SAAVEDRA ALEJANDRO,PERU,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Proveedor de Bienes
336,10011626161,10011626161,PAREDES SAAVEDRA JULIO CESAR,PERU,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Proveedor de Bienes
337,10011627558,10011627558,FASANANDO GONZALES CHRISTYAN,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Ejecutor de Obras
338,10011651262,10011651262,RIOJA AMASIFEN CONSTANTINO,PERU,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Proveedor de Servicios
339,10011662191,10011662191,VASQUEZ CABRERA ISIDRO,PERU,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,Proveedor de Servicios
340,10011663856,10011663856,VASQUEZ RUIZ LILIANA ESTHER,PERU,SAN MARTIN,SAN MARTIN,MORALES,Proveedor de Servicios
341,10011701740,10011701740,PEREZ MEZA PERCY,PERU,HUANUCO,LEONCIO PRADO,RUPA-RUPA,Proveedor de Bienes
342,10011702622,10011702622,RAYMUNDO BACA JORGE,PERU,SAN MARTIN,SAN MARTIN,TARAPOTO,Proveedor de Servicios
343,10011704684,10011704684,GONZALES ASPAJO PEPE,PERU,SAN MARTIN,TOCACHE,TOCACHE,Proveedor de Servicios
344,10011870681,10011870681,VILLAFANA ESPICHAN RICARDO ELIAS,PERU,LIMA,LIMA,RIMAC,Proveedor de Servicios
345,10011890101,10011890101,QUISPE HUAMANI MARGARITA,PERU,SAN MARTIN,TOCACHE,NUEVO PROGRESO,Proveedor de Servicios
346,10012012069,10012012069,SOTOMAYOR ABARCA EDUARDO,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
347,10012029395,10012029395,CHECALLA PAQUITA ESTEBAN,PERU,PUNO,YUNGUYO,YUNGUYO,Proveedor de Servicios
348,10012070654,10012070654,MONTESINOS PORTILLO JORGE EMILIO,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
349,10012077934,10012077934,CHAYNIA QUISPE FRANCISCO JAVIER,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
350,10012129055,10012129055,INGA FLORES WALTER LEONCIO,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
351,10012131092,10012131092,GARCIA GONZALES MARIA BERTHA,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
352,10012151336,10012151336,GUTIERREZ MAMANI HILDA FLORENTINA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
353,10012158705,10012158705,MAMANI MAQUERA FELICIA AURORA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
354,10012161137,10012161137,QUISPE SALAMANCA JUAN,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
355,10012172686,10012172686,VILLALTA QUISPE MARIANO PRESENTACION,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
356,10012174522,10012174522,BELLIDO DIAZ TEODOCIO,PERU,PUNO,SANDIA,SAN JUAN DEL ORO,Proveedor de Servicios
357,10012201457,10012201457,CATUNTA LAURA MARCELINO,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
358,10012267610,10012267610,CHUKIWANKA VALDIVIA LAURA YASMINA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
359,10012270289,10012270289,PAZO BUTRON BENIGNO SERGIO,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
360,10012300790,10012300790,PINEDA CHAINIA HAYDEE CELIA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
361,10012311571,10012311571,MACEDO MIRANDA LUIS ANIBAL,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
362,10012316742,10012316742,PARIZACA LUNA MARCELINO,PERU,PUNO,SAN ROMAN,CABANILLAS,Proveedor de Bienes
363,10012338665,10012338665,TICONA CUTIPA BEATA SIMONA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
364,10012339050,10012339050,PINEDA HINOJOSA CARLOS,PERU,PUNO,PUNO,PUNO,Consultor de Obras
365,10012343065,10012343065,PEREZ ARIAS MARIA ANA,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
366,10012349934,10012349934,CRUZ FLORES ELBA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
367,10012489302,10012489302,JAHUIRA MESTAS JULIO,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
368,10012640329,10012640329,PINEDA BARREDA JOSE MANUEL,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
369,10012696618,10012696618,HINOJOSA APAZA GLADYS RAFAELA,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
370,10012715884,10012715884,BOMBILLA GONZALES EUFRACIO LIANDRO,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
371,10012809056,10012809056,RAMOS RODRIGUEZ FELIX PATER REY,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
372,10012811441,10012811441,FUENTES NINA DE PACORI EVA AMBROSIA,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
373,10012851028,10012851028,MARISCAL FLORES JESUS MANUEL,PERU,AREQUIPA,AREQUIPA,YANAHUARA,Proveedor de Servicios
374,10012862381,10012862381,MAMANI HUANACUNI CONCEPCION,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
375,10012862844,10012862844,SULLCA TITO ROSENDA,PERU,PUNO,SAN ROMAN,JULIACA,Proveedor de Bienes
376,10012873200,10012873200,ENRIQUEZ PERALES NESTOR IVAN,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
377,10012889220,10012889220,RAMOS MEDINA HECTOR FELIX,PERU,PUNO,MELGAR,AYAVIRI,Proveedor de Servicios
378,10012889564,10012889564,CHALCO HAYTARA DEMETRIO PERCY,PERU,PUNO,MELGAR,SANTA ROSA,Proveedor de Servicios
379,10012895637,10012895637,PINAZO CUTIMBO MIRIAM GRACIELA,PERU,AREQUIPA,AREQUIPA,AREQUIPA,Proveedor de Servicios
380,10012922421,10012922421,CALSIN APAZA FREDY,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
381,10012971252,10012971252,ADUVIRI MAMANI RITA,PERU,PUNO,PUNO,PUNO,Proveedor de Bienes
382,10012975347,10012975347,PUMA MALDONADO BERNARDINO,PERU,CUSCO,CANCHIS,CHECACUPE,Proveedor de Bienes
383,10012985172,10012985172,CHAMBI ACHATA CARMEN,PERU,PUNO,PUNO,MANIAZO,Proveedor de Bienes
384,10013001257,10013001257,PONCE CHECALLA DIONICIO,PERU,PUNO,PUNO,PICHACANI,Proveedor de Bienes
385,10013040546,10013040546,ABARCA FERNANDEZ GILDA SONIA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
386,10013104676,10013104676,CARY CLAVIJO JOHN NEIL,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
387,10013107098,10013107098,PACHECO QUISPE LUZ MARINA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
388,10013108353,10013108353,APAZA APAZA BERTA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
389,10013115694,10013115694,FERNANDEZ SILA GUILLERMO NESTOR,PERU,PUNO,PUNO,PUNO,Consultor de Obras
390,10013157419,10013157419,CASTRO CANAZA MARIA GLORIA,PERU,AREQUIPA,AREQUIPA,SACHACA,Proveedor de Servicios
391,10013161190,10013161190,CONDORI MAMANI ROXANA,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
392,10013167651,10013167651,MARTINEZ RAMOS HERNAN PEDRO,PERU,PUNO,PUNO,PUNO,Proveedor de Servicios
393,10013179943,10013179943,VALERO VILLASANTE FREDDY,PERU,AREQUIPA,AREQUIPA,AREQUIPA,Proveedor de Bienes
394,10013182146,10013182146,NIACA BAILON HERNAN,PERU,AREQUIPA,AREQUIPA,SACHACA,Consultor de Obras
